,total_bitcoins
2013-03-31,10974872.916666666
2013-04-07,11004712.5
2013-04-14,11034087.5
2013-04-21,11062237.5
2013-04-28,11090977.083333334
2013-05-05,11117712.5
2013-05-12,11147337.5
2013-05-19,11174412.5
2013-05-26,11202087.5
2013-06-02,11233787.5
2013-06-09,11266070.833333334
2013-06-16,11298089.583333334
2013-06-23,11325212.5
2013-06-30,11353687.5
2013-07-07,11384126.041666666
2013-07-14,11414862.5
2013-07-21,11445587.5
2013-07-28,11473687.5
2013-08-04,11505762.5
2013-08-11,11540529.166666666
2013-08-18,11572762.5
2013-08-25,11605487.5
2013-09-01,11639262.5
2013-09-08,11670212.5
2013-09-15,11705441.666666666
2013-09-22,11737462.5
2013-09-29,11770337.5
2013-10-06,11803437.5
2013-10-13,11836136.458333334
2013-10-20,11873662.5
2013-10-27,11910862.5
2013-11-03,11944437.5
2013-11-10,11972662.5
2013-11-17,12004735.416666666
2013-11-24,12033301.041666666
2013-12-01,12064062.5
2013-12-08,12096502.083333334
2013-12-15,12127622.916666666
2013-12-22,12161062.5
2013-12-29,12190653.125
2014-01-05,12220437.5
2014-01-12,12254587.5
2014-01-19,12284487.5
2014-01-26,12315345.833333334
2014-02-02,12345722.916666666
2014-02-09,12375195.833333334
2014-02-16,12406395.833333334
2014-02-23,12436279.166666666
2014-03-02,12466016.666666666
2014-03-09,12494463.541666666
2014-03-16,12522715.625
2014-03-23,12553076.041666666
2014-03-30,12582197.916666666
2014-04-06,12613941.666666666
2014-04-13,12641903.125
2014-04-20,12671890.625
2014-04-27,12700953.125
2014-05-04,12728245.833333334
2014-05-11,12756889.583333334
2014-05-18,12786083.333333334
2014-05-25,12815508.333333334
2014-06-01,12842862.5
2014-06-08,12871191.666666666
2014-06-15,12900450.0
2014-06-22,12931718.75
2014-06-29,12963152.083333334
2014-07-06,12988161.458333334
2014-07-13,13015412.5
2014-07-20,13043262.5
2014-07-27,13069147.916666666
2014-08-03,13096637.5
2014-08-10,13124221.875
2014-08-17,13153587.5
2014-08-24,13183162.5
2014-08-31,13212862.5
2014-09-07,13240139.583333334
2014-09-14,13267934.375
2014-09-21,13298050.0
2014-09-28,13324077.083333334
2014-10-05,13350444.791666666
2014-10-12,13376285.416666666
2014-10-19,13401919.791666666
2014-10-26,13427912.5
2014-11-02,13455998.958333334
2014-11-09,13482885.416666666
2014-11-16,13508197.916666666
2014-11-23,13533212.5
2014-11-30,13558744.791666666
2014-12-07,13582759.375
2014-12-14,13608308.333333334
2014-12-21,13631975.0
2014-12-28,13659429.166666666
2015-01-04,13687785.416666666
2015-01-11,13713884.375
2015-01-18,13738762.5
2015-01-25,13761787.5
2015-02-01,13788344.791666666
2015-02-08,13815162.5
2015-02-15,13840827.083333334
2015-02-22,13868080.208333334
2015-03-01,13893462.5
2015-03-08,13919262.5
2015-03-15,13944246.875
2015-03-22,13968922.916666666
2015-03-29,13996418.75
2015-04-05,14022296.875
2015-04-12,14046246.875
2015-04-19,14070683.333333334
2015-04-26,14096312.5
2015-05-03,14120962.5
2015-05-10,14145787.5
2015-05-17,14172586.458333334
2015-05-24,14196882.291666666
2015-05-31,14221693.75
2015-06-07,14247451.041666666
2015-06-14,14273979.166666666
2015-06-21,14298497.916666666
2015-06-28,14324110.416666666
2015-07-05,14349839.583333334
2015-07-12,14375966.666666666
2015-07-19,14401687.5
2015-07-26,14427726.041666666
2015-08-02,14453487.5
2015-08-09,14478709.375
2015-08-16,14504171.875
2015-08-23,14530462.5
2015-08-30,14556704.166666666
2015-09-06,14583383.333333334
2015-09-13,14609653.125
2015-09-20,14634637.5
2015-09-27,14660791.666666666
2015-10-04,14687053.125
2015-10-11,14712056.25
2015-10-18,14737602.083333334
2015-10-25,14763390.625
2015-11-01,14790246.875
2015-11-08,14816387.5
2015-11-15,14843537.5
2015-11-22,14871637.5
2015-11-29,14898612.5
2015-12-06,14926587.5
2015-12-13,14955837.5
2015-12-20,14985512.5
2015-12-27,15013812.5
2016-01-03,15039862.5
2016-01-10,15067987.5
2016-01-17,15093887.5
2016-01-24,15121912.5
2016-01-31,15150894.791666666
2016-02-07,15182212.5
2016-02-14,15211537.5
2016-02-21,15237462.5
2016-02-28,15261387.5
2016-03-06,15286862.5
2016-03-13,15313037.5
2016-03-20,15338618.75
2016-03-27,15364212.5
2016-04-03,15390012.5
2016-04-10,15417412.5
2016-04-17,15444012.5
2016-04-24,15469487.5
2016-05-01,15494512.5
2016-05-08,15522262.5
2016-05-15,15548162.5
2016-05-22,15573887.5
2016-05-29,15599343.75
2016-06-05,15623937.5
2016-06-12,15650562.5
2016-06-19,15677512.5
2016-06-26,15702987.5
2016-07-03,15729212.5
2016-07-10,15752387.5
2016-07-17,15764856.25
2016-07-24,15776643.75
2016-07-31,15788443.75
2016-08-07,15802306.25
2016-08-14,15815406.25
2016-08-21,15828281.25
2016-08-28,15840968.75
2016-09-04,15854031.25
2016-09-11,15866920.833333334
2016-09-18,15880506.25
2016-09-25,15893981.25
2016-10-02,15907131.25
2016-10-09,15920977.083333334
2016-10-16,15932768.75
2016-10-23,15945218.75
2016-10-30,15958356.25
2016-11-06,15970793.75
2016-11-13,15984581.25
2016-11-20,15998031.25
2016-11-27,16010918.75
2016-12-04,16024218.75
2016-12-11,16037806.25
2016-12-18,16050531.25
2016-12-25,16063790.625
2017-01-01,16077206.25
2017-01-08,16090731.25
2017-01-15,16104606.25
2017-01-22,16119543.75
2017-01-29,16133035.9375
2017-02-05,16146668.75
2017-02-12,16159381.25
2017-02-19,16172606.25
2017-02-26,16186131.25
2017-03-05,16198981.25
2017-03-12,16212043.75
2017-03-19,16225443.75
2017-03-26,16238693.75
2017-04-02,16251368.75
2017-04-09,16264718.75
2017-04-16,16277443.75
2017-04-23,16290310.416666666
2017-04-30,16303218.75
2017-05-07,16316618.75
2017-05-14,16330293.75
2017-05-21,16343731.25
2017-05-28,16357693.75
2017-06-04,16372231.25
2017-06-11,16385768.75
2017-06-18,16398506.25
2017-06-25,16410956.25
2017-07-02,16424156.25
2017-07-09,16437468.75
2017-07-16,16451631.25
2017-07-23,16465506.25
2017-07-30,16479018.75
2017-08-06,16492518.75
2017-08-13,16505198.958333334
2017-08-20,16517981.25
2017-08-27,16528293.75
2017-09-03,16542056.25
2017-09-10,16556952.083333334
2017-09-17,16572593.75
2017-09-24,16585418.75
2017-10-01,16598218.75
2017-10-08,16611856.25
2017-10-15,16625418.75
2017-10-22,16640181.25
2017-10-29,16653250.520833334
2017-11-05,16665517.708333334
2017-11-12,16676343.75
2017-11-19,16689281.25
2017-11-26,16703168.75
2017-12-03,16717993.75
2017-12-10,16732906.25
2017-12-17,16748193.75
2017-12-24,16761143.75
2017-12-31,16774356.25
2018-01-07,16788418.75
2018-01-14,16803056.25
2018-01-21,16817793.75
2018-01-28,16832143.75
2018-02-04,16845843.229166668
2018-02-11,16859043.75
2018-02-18,16872893.75
2018-02-25,16886456.25
2018-03-04,16900268.75
2018-03-11,16913551.5625
2018-03-18,16926843.75
2018-03-25,16939356.25
2018-04-01,16952368.75
2018-04-08,16966131.25
2018-04-15,16979768.75
2018-04-22,16993481.25
2018-04-29,17006031.25
2018-05-06,17019031.25
2018-05-13,17032068.75
2018-05-20,17045006.25
2018-05-27,17058939.0625
2018-06-03,17072943.75
2018-06-10,17086231.25
2018-06-17,17099443.75
2018-06-24,17113518.75
2018-07-01,17126268.75
2018-07-08,17138793.75
2018-07-15,17150918.75
2018-07-22,17164631.25
2018-07-29,17178993.75
2018-08-05,17192568.75
2018-08-12,17206181.25
2018-08-19,17219456.25
2018-08-26,17232718.75
2018-09-02,17246231.25
2018-09-09,17258939.583333332
2018-09-16,17271481.25
2018-09-23,17284431.25
2018-09-30,17297781.25
2018-10-07,17310118.75
2018-10-14,17322056.25
2018-10-21,17334506.25
2018-10-28,17346731.25
2018-11-04,17359793.75
2018-11-11,17371368.75
2018-11-18,17382818.75
2018-11-25,17393818.75
2018-12-02,17403868.75
2018-12-09,17414943.75
2018-12-16,17426318.75
2018-12-23,17439606.25
2018-12-30,17453643.75
2019-01-06,17466931.25
2019-01-13,17480085.416666668
2019-01-20,17492206.25
2019-01-27,17504863.020833332
2019-02-03,17517643.75
2019-02-10,17531206.25
2019-02-17,17543743.75
2019-02-24,17556268.75
2019-03-03,17569206.25
2019-03-10,17581406.25
2019-03-17,17594368.75
2019-03-24,17608056.25
2019-03-31,17620581.25
2019-04-07,17633243.75
2019-04-14,17645656.25
2019-04-21,17658431.25
2019-04-28,17671018.75
2019-05-05,17684406.25
2019-05-12,17696818.75
2019-05-19,17710331.25
2019-05-26,17724043.75
2019-06-02,17737343.75
2019-06-09,17750081.25
2019-06-16,17762918.75
2019-06-23,17776318.75
2019-06-30,17790306.25
2019-07-07,17804806.25
2019-07-14,17817806.25
2019-07-21,17830381.25
2019-07-28,17843918.75
2019-08-04,17858068.75
2019-08-11,17871193.75
2019-08-18,17883693.75
2019-08-25,17896950.520833332
2019-09-01,17910168.75
2019-09-08,17923906.25
2019-09-15,17937927.604166668
2019-09-22,17951881.25
2019-09-29,17964678.645833332
2019-10-06,17977468.75
2019-10-13,17990568.75
2019-10-20,18003431.25
2019-10-27,18016206.25
2019-11-03,18027893.75
2019-11-10,18040156.25
2019-11-17,18053281.25
2019-11-24,18065806.25
2019-12-01,18077681.25
2019-12-08,18090968.75
2019-12-15,18103318.75
2019-12-22,18116943.75
2019-12-29,18129593.75
2020-01-05,18143668.75
2020-01-12,18157081.25
2020-01-19,18170068.75
2020-01-26,18183556.25
2020-02-02,18196368.75
2020-02-09,18208926.041666668
2020-02-16,18221081.25
2020-02-23,18233806.25
2020-03-01,18246831.25
2020-03-08,18260606.25
2020-03-15,18272156.25
2020-03-22,18282268.75
2020-03-29,18293981.25
2020-04-05,18307431.25
2020-04-12,18320793.75
2020-04-19,18334531.25
2020-04-26,18347031.25
2020-05-03,18359931.25
2020-05-10,18373181.25
2020-05-17,18379646.875
2020-05-24,18384865.625
2020-05-31,18390809.375
2020-06-07,18397603.125
2020-06-14,18404861.197916668
2020-06-21,18410958.072916668
2020-06-28,18417415.625
2020-07-05,18424296.875
2020-07-12,18431165.625
2020-07-19,18437065.625
2020-07-26,18443359.375
2020-08-02,18449659.375
2020-08-09,18456171.875
2020-08-16,18462859.375
2020-08-23,18469087.239583332
2020-08-30,18475240.625
2020-09-06,18481505.208333332
2020-09-13,18488428.125
2020-09-20,18495434.375
2020-09-27,18501834.375
2020-10-04,18508053.125
2020-10-11,18514353.125
2020-10-18,18520896.875
2020-10-25,18526746.875
2020-11-01,18531531.770833332
2020-11-08,18537646.875
2020-11-15,18544334.375
2020-11-22,18551421.875
2020-11-29,18557959.375
2020-12-06,18564065.625
2020-12-13,18570246.875
2020-12-20,18576640.625
2020-12-27,18582815.625
2021-01-03,18589740.625
2021-01-10,18596746.875
2021-01-17,18603221.875
2021-01-24,18609471.875
2021-01-31,18615846.875
2021-02-07,18622509.375
2021-02-14,18628915.625
2021-02-21,18635084.375
2021-02-28,18641346.875
2021-03-07,18647596.875
2021-03-14,18654009.375
2021-03-21,18660528.125
2021-03-28,18667228.125
2021-04-04,18673578.125
2021-04-11,18680109.375
2021-04-18,18685803.125
2021-04-25,18691365.625
2021-05-02,18697546.875
2021-05-09,18705134.375
2021-05-16,18711846.875
2021-05-23,18716865.625
2021-05-30,18722284.375
2021-06-06,18728584.375
2021-06-13,18734178.125
2021-06-20,18739496.875
2021-06-27,18743621.875
2021-07-04,18747953.125
2021-07-11,18753908.333333332
2021-07-18,18760140.625
2021-07-25,18766590.625
2021-08-01,18773559.375
2021-08-08,18780384.375
2021-08-15,18787278.125
2021-08-22,18794253.125
2021-08-29,18801128.125
2021-09-05,18807578.125
2021-09-12,18814046.875
2021-09-19,18820715.625
2021-09-26,18827071.875
2021-10-03,18833859.375
2021-10-10,18840240.625
2021-10-17,18846615.625
2021-10-24,18853215.625
2021-10-31,18860134.375
2021-11-07,18866834.375
2021-11-14,18873371.875
2021-11-21,18879671.875
2021-11-28,18885759.375
2021-12-05,18892371.875
2021-12-12,18899271.875
2021-12-19,18905340.625
2021-12-26,18911821.875
2022-01-02,18918228.125
2022-01-09,18924528.125
2022-01-16,18931515.625
2022-01-23,18938065.625
2022-01-30,18944390.625
2022-02-06,18950653.125
2022-02-13,18957303.125
2022-02-20,18963978.125
2022-02-27,18969928.125
2022-03-06,18976134.375
2022-03-13,18982534.375
2022-03-20,18989146.875
2022-03-27,18995634.375
2022-04-03,19001871.875
2022-04-10,19008234.375
2022-04-17,19014640.625
2022-04-24,19021240.625
2022-05-01,19027934.375
2022-05-08,19034515.625
2022-05-15,19040784.375
2022-05-22,19046734.375
2022-05-29,19052984.375
2022-06-05,19059163.802083332
2022-06-12,19065810.677083332
2022-06-19,19071815.625
2022-06-26,19077946.875
2022-07-03,19084390.625
2022-07-10,19090515.625
2022-07-17,19096278.125
2022-07-24,19102384.375
2022-07-31,19108853.125
2022-08-07,19115340.625
2022-08-14,19121596.875
2022-08-21,19128090.625
2022-08-28,19134988.802083332
2022-09-04,19141534.375
2022-09-11,19148122.916666668
2022-09-18,19154478.125
2022-09-25,19160596.875
2022-10-02,19167340.625
2022-10-09,19174553.385416668
2022-10-16,19181165.625
2022-10-23,19187634.375
2022-10-30,19193790.625
2022-11-06,19200165.625
2022-11-13,19206621.875
2022-11-20,19212875.78125
2022-11-27,19218459.375
2022-12-04,19224440.625
2022-12-11,19231146.875
2022-12-18,19237446.875
2022-12-25,19243171.875
2023-01-01,19249559.375
2023-01-08,19256415.625
2023-01-15,19263365.625
2023-01-22,19269671.875
2023-01-29,19276546.875
2023-02-05,19282521.875
2023-02-12,19289065.625
2023-02-19,19296234.375
2023-02-26,19302703.125
2023-03-05,19309365.625
2023-03-12,19315784.375
2023-03-19,19322290.625
2023-03-26,19329115.625
2023-04-02,19335453.125
2023-04-09,19341871.875
2023-04-16,19348128.125
2023-04-23,19354590.625
2023-04-30,19360578.125
2023-05-07,19366859.375
2023-05-14,19373540.625
2023-05-21,19379996.875
2023-05-28,19386546.875
2023-06-04,19392990.625
2023-06-11,19399640.625
2023-06-18,19405996.875
2023-06-25,19411996.875
2023-07-02,19418259.375
2023-07-09,19425103.125
2023-07-16,19431253.125
2023-07-23,19437296.875
2023-07-30,19443609.375
2023-08-06,19450009.375
2023-08-13,19456340.625
2023-08-20,19463228.125
2023-08-27,19469334.375
2023-09-03,19475628.125
2023-09-10,19481784.375
2023-09-17,19488665.625
2023-09-24,19494978.125
2023-10-01,19501290.625
2023-10-08,19507986.458333332
2023-10-15,19514828.125
2023-10-22,19521234.375
2023-10-29,19527659.375
2023-11-05,19534353.125
2023-11-12,19540771.875
2023-11-19,19547171.875
2023-11-26,19553921.875
2023-12-03,19560221.875
2023-12-10,19566320.572916668
2023-12-17,19572955.989583332
2023-12-24,19579955.729166668
2023-12-31,19586084.375
2024-01-07,19592396.875
2024-01-14,19598871.875
2024-01-21,19604598.177083332
2024-01-28,19611647.916666668
2024-02-04,19618390.625
2024-02-11,19625115.625
2024-02-18,19631478.125
2024-02-25,19637790.625
2024-03-03,19643915.625
2024-03-10,19650640.625
2024-03-17,19657071.614583332
2024-03-24,19663515.625
2024-03-31,19669702.864583332
2024-04-07,19676271.875
2024-04-14,19682796.875
2024-04-21,19688301.5625
2024-04-28,19691523.4375
2024-05-05,19694517.1875
2024-05-12,19697491.276041668
2024-05-19,19700626.5625
2024-05-26,19704076.5625
2024-06-02,19707032.8125
2024-06-09,19710201.5625
2024-06-16,19713257.8125
2024-06-23,19716276.5625
2024-06-30,19719214.0625
2024-07-07,19722342.1875
2024-07-14,19725654.6875
2024-07-21,19728995.3125
2024-07-28,19732473.4375
2024-08-04,19735635.9375
2024-08-11,19738657.8125
2024-08-18,19741860.9375
2024-08-25,19745101.5625
2024-09-01,19748226.5625
2024-09-08,19751639.0625
2024-09-15,19754623.4375
2024-09-22,19757595.3125
2024-09-29,19760676.5625
2024-10-06,19764048.4375
2024-10-13,19767251.5625
2024-10-20,19770610.9375
2024-10-27,19773945.3125
2024-11-03,19777314.0625
2024-11-10,19780526.5625
2024-11-17,19783664.0625
2024-11-24,19786904.6875
2024-12-01,19790110.9375
2024-12-08,19793267.1875
2024-12-15,19796632.8125
2024-12-22,19799832.552083332
2024-12-29,19802995.3125
2025-01-05,19806251.5625
2025-01-12,19809364.0625
2025-01-19,19812423.4375
2025-01-26,19815473.4375
2025-02-02,19818860.9375
2025-02-09,19822139.0625
2025-02-16,19825317.1875
2025-02-23,19828223.4375
2025-03-02,19831379.6875
2025-03-09,19834623.4375
2025-03-16,19837820.3125
2025-03-23,19841029.6875
2025-03-30,19844264.0625
2025-04-06,19847689.0625
2025-04-13,19850929.6875
2025-04-20,19854029.6875
2025-04-27,19856992.1875
2025-05-04,19860167.1875
2025-05-11,19863485.9375
2025-05-18,19865251.5625
2025-05-25,19868307.949725553
2025-06-01,19871364.3369511
2025-06-08,19874420.724176645
2025-06-15,19877477.1114022
2025-06-22,19880533.498627745
2025-06-29,19883589.885853298
2025-07-06,19886646.273078844
2025-07-13,19889702.660304394
2025-07-20,19892759.047529943
2025-07-27,19895815.434755493
2025-08-03,19898871.82198104
2025-08-10,19901928.209206592
2025-08-17,19904984.59643214
2025-08-24,19908040.983657684
2025-08-31,19911097.370883238
2025-09-07,19914153.758108784
2025-09-14,19917210.145334333
2025-09-21,19920266.532559883
2025-09-28,19923322.919785433
2025-10-05,19926379.30701098
2025-10-12,19929435.69423653
2025-10-19,19932492.081462078
2025-10-26,19935548.46868763
2025-11-02,19938604.855913177
2025-11-09,19941661.243138723
2025-11-16,19944717.630364276
2025-11-23,19947774.017589822
2025-11-30,19950830.404815372
2025-12-07,19953886.79204092
2025-12-14,19956943.17926647
2025-12-21,19959999.566492017
2025-12-28,19963055.953717567
2026-01-04,19966112.340943117
2026-01-11,19969168.728168666
2026-01-18,19972225.115394216
2026-01-25,19975281.502619762
2026-02-01,19978337.88984531
2026-02-08,19981394.27707086
2026-02-15,19984450.664296407
2026-02-22,19987507.051521957
2026-03-01,19990563.438747507
2026-03-08,19993619.825973056
2026-03-15,19996676.213198602
2026-03-22,19999732.600424156
2026-03-29,20002788.9876497
2026-04-05,20005845.374875255
2026-04-12,20008901.7621008
2026-04-19,20011958.14932635
2026-04-26,20015014.5365519
2026-05-03,20018070.923777446
2026-05-10,20021127.311002996
2026-05-17,20024183.698228545
2026-05-24,20027240.085454095
2026-05-31,20030296.47267964
2026-06-07,20033352.859905194
2026-06-14,20036409.24713074
2026-06-21,20039465.63435629
2026-06-28,20042522.02158184
2026-07-05,20045578.40880739
2026-07-12,20048634.796032935
2026-07-19,20051691.183258485
2026-07-26,20054747.570484035
2026-08-02,20057803.95770958
2026-08-09,20060860.344935134
2026-08-16,20063916.73216068
2026-08-23,20066973.119386233
2026-08-30,20070029.50661178
2026-09-06,20073085.893837325
2026-09-13,20076142.28106288
2026-09-20,20079198.668288425
2026-09-27,20082255.055513974
2026-10-04,20085311.442739524
2026-10-11,20088367.829965074
2026-10-18,20091424.21719062
2026-10-25,20094480.60441617
2026-11-01,20097536.99164172
2026-11-08,20100593.37886727
2026-11-15,20103649.76609282
2026-11-22,20106706.153318364
2026-11-29,20109762.540543914
2026-12-06,20112818.927769464
2026-12-13,20115875.314995013
2026-12-20,20118931.70222056
2026-12-27,20121988.089446113
2027-01-03,20125044.47667166
2027-01-10,20128100.863897204
2027-01-17,20131157.251122758
2027-01-24,20134213.638348304
2027-01-31,20137270.025573857
2027-02-07,20140326.412799403
2027-02-14,20143382.800024953
2027-02-21,20146439.187250502
2027-02-28,20149495.574476052
2027-03-07,20152551.961701598
2027-03-14,20155608.34892715
2027-03-21,20158664.736152697
2027-03-28,20161721.123378243
2027-04-04,20164777.510603797
2027-04-11,20167833.897829343
2027-04-18,20170890.285054892
2027-04-25,20173946.672280442
2027-05-02,20177003.05950599
2027-05-09,20180059.446731538
2027-05-16,20183115.83395709
2027-05-23,20186172.221182637
2027-05-30,20189228.60840819
2027-06-06,20192284.995633736
2027-06-13,20195341.382859282
2027-06-20,20198397.770084836
2027-06-27,20201454.15731038
2027-07-04,20204510.54453593
2027-07-11,20207566.93176148
2027-07-18,20210623.31898703
2027-07-25,20213679.706212576
2027-08-01,20216736.093438126
2027-08-08,20219792.480663676
2027-08-15,20222848.86788922
2027-08-22,20225905.255114775
2027-08-29,20228961.64234032
2027-09-05,20232018.02956587
2027-09-12,20235074.41679142
2027-09-19,20238130.804016966
2027-09-26,20241187.191242516
2027-10-03,20244243.578468066
2027-10-10,20247299.965693615
2027-10-17,20250356.35291916
2027-10-24,20253412.740144715
2027-10-31,20256469.12737026
2027-11-07,20259525.514595814
2027-11-14,20262581.90182136
2027-11-21,20265638.28904691
2027-11-28,20268694.67627246
2027-12-05,20271751.063498005
2027-12-12,20274807.450723555
2027-12-19,20277863.837949105
2027-12-26,20280920.225174654
2028-01-02,20283976.6124002
2028-01-09,20287032.999625754
2028-01-16,20290089.3868513
2028-01-23,20293145.774076845
2028-01-30,20296202.1613024
2028-02-06,20299258.548527945
2028-02-13,20302314.935753495
2028-02-20,20305371.322979044
2028-02-27,20308427.710204594
2028-03-05,20311484.09743014
2028-03-12,20314540.484655693
2028-03-19,20317596.87188124
2028-03-26,20320653.259106793
2028-04-02,20323709.64633234
2028-04-09,20326766.033557884
2028-04-16,20329822.420783438
2028-04-23,20332878.808008984
2028-04-30,20335935.195234533
2028-05-07,20338991.582460083
2028-05-14,20342047.969685633
2028-05-21,20345104.35691118
2028-05-28,20348160.74413673
2028-06-04,20351035.38499874
2028-06-11,20352789.256618954
2028-06-18,20354361.381875627
2028-06-25,20355933.5071323
2028-07-02,20357505.63238897
2028-07-09,20359077.757645648
2028-07-16,20360649.882902317
2028-07-23,20362222.008158993
2028-07-30,20363794.133415665
2028-08-06,20365366.25867234
2028-08-13,20366938.38392901
